;companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
1824;910521.0;;;;;;;;29154000.0;;846668000.0;;1278068000.0;;;3.76;;0.0
1826;910612.0;;;62118000.0;;;;;;;;1055018000.0;6479991000.0;;;0.34;;1.0
1827;910638.0;933733000.0;;;;;42000.0;;;;291809000.0;;893275000.0;229757000.0;20979000.0;;;0.0
1828;911109.0;;;;;;;1703000.0;43878000.0;;;530777000.0;1979222000.0;1213693000.0;20200000.0;0.12;;1.0
1829;911147.0;117938000.0;;;89000.0;;;89000.0;;;134431000.0;142880000.0;187083000.0;59808000.0;7600000.0;0.49;;1.0
1830;911148.0;;;547190.0;0.0;;;;;;;;41904647.0;325216.0;;;;0.0
1831;911177.0;;0.0;72892000.0;;;12305000.0;;1606000.0;-12969000.0;;546500000.0;649883000.0;;33168000.0;;;0.0
1832;911421.0;;;;9800000.0;;;;;;895000000.0;5430627000.0;21406043000.0;14503092000.0;;1.0;;0.0
1833;911649.0;1216000.0;;;;;;;;-1216000.0;;;23513000.0;;;;;0.0
1834;912061.0;162885000.0;;;;57483000.0;;;;;210762000.0;;124152000.0;67343000.0;263000.0;3.84;;0.0
1835;912093.0;831000000.0;;;;496400000.0;;;;-88100000.0;778700000.0;;2217800000.0;;80800000.0;-0.38;;0.0
1836;912242.0;;;29870000.0;;;;;35577000.0;;;1288149000.0;11258576000.0;6187337000.0;;3.08;;0.0
1837;912463.0;;;;;;;;;;787430000.0;2204311000.0;1538748000.0;502203000.0;68588000.0;0.97;;0.0
1838;912562.0;;0.0;;;;;1802000.0;;23476000.0;186976000.0;;889772000.0;;17869000.0;0.75;;1.0
1839;912593.0;;;54931000.0;95000.0;;;;;;;674731000.0;4190551000.0;2571173000.0;;2.53;;0.0
1841;912603.0;;;;0.0;;;;2469000.0;-189782000.0;;;962299000.0;423748000.0;;-7.29;;1.0
1842;912615.0;;;;46400000.0;97661000.0;;46400000.0;;;1201902000.0;;1833301000.0;696074000.0;138881000.0;1.79;;0.0
1843;912728.0;;;;14313000.0;;;14313000.0;;;;959125000.0;700171000.0;;26252000.0;1.8;;0.0
1844;912750.0;;;;;;;;;-3362000000.0;;;4768000000.0;;;-21.18;;0.0
1845;912752.0;1796400000.0;;64246000.0;;;32788000.0;;;171524000.0;;2219136000.0;5432315000.0;4932637000.0;103433000.0;1.81;;0.0
1846;912767.0;;;;;;;;6457000.0;;399904000.0;2887071000.0;1107679000.0;341270000.0;37710000.0;3.99;;1.0
1847;912833.0;;0.0;;1141000.0;;;;;7294000.0;202045000.0;704825000.0;391815000.0;92356000.0;20502000.0;0.18;;0.0
1848;913077.0;;0.0;;;;;;34654000.0;;229241000.0;359786000.0;546891000.0;;7000000.0;0.13;;1.0
1849;913142.0;;0.002;;;;25188000.0;;;66532000.0;918173000.0;;3315841000.0;;46600000.0;1.56;;1.0
1850;913144.0;219112000.0;;77114000.0;;;;;21217000.0;;;1515102000.0;11560871000.0;5782723000.0;;9.36;;1.0
1851;913165.0;145902000.0;0.0;22483000.0;;;;2989000.0;;;168199000.0;;277242000.0;48853000.0;16700000.0;1.05;;0.0
1852;913241.0;342446000.0;0.0;;21301000.0;;;21301000.0;10179000.0;;500492000.0;1405239000.0;914385000.0;235722000.0;13237000.0;1.91;;0.0
1853;913277.0;92327000.0;;;264000.0;;;;5630000.0;-86535000.0;54246000.0;;228593000.0;52590000.0;3462000.0;-2.33;;1.0
1854;913341.0;;;;1303000.0;;;1303000.0;;;;107763000.0;1405076000.0;1274017000.0;2510000.0;3.68;;0.0
1855;913497.0;39435.0;;;;;;;;;2000.0;;244660.0;51973.0;;;;0.0
1856;913760.0;;0.0;;2500000.0;;;3000000.0;5400000.0;55700000.0;624300000.0;34693200000.0;5070000000.0;4672900000.0;5700000.0;2.94;;0.0
1857;913778.0;5588101.0;;475546.0;;;;;;;;1140653.0;21915632.0;50534733.0;;;;0.0
1858;914025.0;326633000.0;;;;;;;;;434674000.0;;933437000.0;621038000.0;19900000.0;2.0;;0.0
1859;914122.0;23863000.0;;18869000.0;98000.0;;;117000.0;88207.0;1635000.0;26741000.0;;138123000.0;;;;;0.0
1860;914138.0;42126000.0;;;;374571000.0;;;;;;;1294863000.0;1171309000.0;1300000.0;1.1;;1.0
1861;914139.0;17062691.0;;10147863.0;;;;;2876798.0;;-1439.0;;10373089.0;4090304.0;187653.0;;;0.0
1862;914156.0;;;;;;;358000.0;;;37454000.0;;119950000.0;16378000.0;;1.07;;1.0
1863;914208.0;3764500000.0;;361700000.0;3700000.0;233200000.0;;3700000.0;;968100000.0;;5122900000.0;25073200000.0;16210200000.0;;2.26;;1.0
1864;914329.0;303165000.0;;;16067000.0;;;;5537000.0;;454591000.0;;1349849000.0;;24801000.0;2.99;;0.0
1865;914374.0;;;10339000.0;;400331000.0;;;1768000.0;;;;2357022000.0;2060924000.0;2500000.0;0.9;;0.0
1866;914475.0;113971000.0;;32480000.0;6300000.0;387484000.0;;6304000.0;;;;19769000.0;474785000.0;50331000.0;1000000.0;-1.05;;0.0
1867;914577.0;;;;;;;;;3858000.0;;42386000.0;55239000.0;;;0.44;;1.0
1868;914712.0;68824000.0;0.0;;;;;;;-18429000.0;54485000.0;;446502000.0;301901000.0;8668000.0;-0.35;;0.0
1869;914747.0;2204568.0;;;;;;;;;;;36530555.0;455279.0;;;;0.0
1870;914748.0;;;7179000.0;;;;;;;;2496604000.0;16700613000.0;11769402000.0;;;;0.0
1871;915140.0;;;62118000.0;;;;;;;;1055018000.0;6479991000.0;;;0.34;;1.0
1872;915358.0;;;;;;61350.0;7200.0;2539866.0;;25518531.0;;136862258.0;76786380.0;;0.5;;1.0
1873;915389.0;;;;;;;8000000.0;;848000000.0;2580000000.0;9648000000.0;15611000000.0;11590000000.0;402000000.0;5.71;;0.0
1874;915778.0;59146000.0;0.0;9876000.0;;107784000.0;;1242000.0;;;59860000.0;144271000.0;183962000.0;;1356000.0;0.07;;0.0
1875;915779.0;118524000.0;0.027999999999999997;32801000.0;610000.0;24672000.0;;307000.0;2332000.0;;121019000.0;570168000.0;349948000.0;;16561000.0;0.05;;0.0
1876;915840.0;;;142496000.0;;;;14000.0;;346599000.0;272444000.0;;2421203000.0;1790780000.0;13338000.0;12.45;;0.0
1877;915912.0;1307724000.0;;42396000.0;;;;;;;;1856028000.0;16931305000.0;7080782000.0;477923000.0;5.54;;1.0
1878;915913.0;;0.018000000000000002;;517000.0;;;517000.0;;334906000.0;1196872000.0;;9615014000.0;;180700000.0;3.01;;0.0
1879;916076.0;;0.012;;;;;;419167000.0;288792000.0;721767000.0;;6961732000.0;2901555000.0;;4.31;;1.0
1880;916085.0;15788943000.0;;1816166000.0;;;;;;;;16243587000.0;6397646000.0;4564566000.0;19800000.0;2.4;;0.0
1881;916365.0;;;;;;;36979000.0;;;2143174000.0;;2370826000.0;977532000.0;;3.03;;0.0
1882;916457.0;;;;8000000.0;;129000000.0;;;;;6472000000.0;18833000000.0;15666000000.0;595000000.0;0.65;;1.0
1883;916529.0;;;16339027.0;;;;;939000.0;-2945026.0;;96573947.0;117493016.0;53445645.0;1851982.0;-0.12;;1.0
1884;916540.0;;0.0;;200000.0;;16060000.0;;;;;;4789602000.0;2814992000.0;;0.48;;1.0
1885;916789.0;;;;;;;;;;636005000.0;;1869643000.0;939600000.0;14980000.0;3.58;;1.0
1886;917225.0;;;1965000.0;;;;;;8869000.0;;;18054000.0;;;;;0.0
1887;917251.0;;;6988075.0;;;;;45770383.0;;;69965866.0;792549537.0;338929998.0;11529629.0;2.17;;1.0
1888;917273.0;;;;;252737000.0;;;1887000.0;;;;719504000.0;192971000.0;12379000.0;1.84;;0.0
1889;917470.0;;;64987000.0;;;;;;;;;513470000.0;258775000.0;18147000.0;-2.39;;0.0
1890;917491.0;154555000.0;;37474000.0;;;;2287000.0;6654000.0;;167677000.0;;409186000.0;81542000.0;9238000.0;0.74;;0.0
1891;917520.0;;0.0;;7345000.0;;;;;6851000.0;556192000.0;;1774704000.0;1023261000.0;27000000.0;-0.1;;0.0
1892;917523.0;44191000.0;;;;;300000.0;;;;43290000.0;;177635000.0;75532000.0;550000.0;;;0.0
1893;918160.0;;;;;;;;;;;;4084400000.0;4680000000.0;216000000.0;-2.86;;0.0
1894;918251.0;62638000.0;0.0;49665000.0;5392000.0;;;;1673000.0;;100924000.0;;413372000.0;202564000.0;2315000.0;0.58;;0.0
1895;918386.0;222652000.0;;25454000.0;;;;;4180000.0;;271449000.0;;823868000.0;76490000.0;24800000.0;0.55;;0.0
1896;918541.0;;0.011000000000000001;;;;;2041000.0;;;;;1393526000.0;1079645000.0;31500000.0;-0.35;;1.0
1897;918543.0;23580935.0;0.0;506114.0;;;;;;;;24209205.0;12680508.0;11035060.0;217269.0;0.01;;0.0
1898;918580.0;;0.03;9273000.0;87000.0;;;87000.0;1265000.0;;26835000.0;;77244000.0;23456000.0;2388000.0;0.87;;1.0
1899;918581.0;;;;;;;;;3584000.0;204142000.0;786955000.0;502271000.0;182374000.0;5482000.0;;;1.0
1900;918646.0;;;37193000.0;2866000.0;;3373000.0;;;;231617000.0;;1883635000.0;843104000.0;84200000.0;3.08;;1.0
1901;918964.0;;;;;;1395000.0;;;17131000.0;87614000.0;;309403000.0;359468000.0;;;;1.0
1902;919012.0;;0.031;;7283000.0;;;;;213291000.0;1302734000.0;;1612246000.0;;140616000.0;1.12;;0.0
1903;919134.0;10428800.0;;4540200.0;;;;;;;9776200.0;;17036000.0;18631300.0;1181200.0;-0.09;;1.0
1904;919721.0;25457922.0;;;327015.0;;;327015.0;;;;;96863091.0;133860861.0;;;;0.0
1905;919864.0;;;;;233350000.0;;;;;;;864893000.0;783984000.0;1390000.0;2.75;;0.0
1906;919956.0;;0.021;24793000.0;;;;;5539000.0;2752000.0;;;138051000.0;;;0.27;;1.0
1907;920112.0;;;;;1578434000.0;;;9905000.0;;;;7694754000.0;7031581000.0;8900000.0;2.87;;1.0
1908;920148.0;;;;;;63800000.0;;2017300000.0;;2903300000.0;8680100000.0;14221700000.0;9262400000.0;;4.42;;1.0
1909;920321.0;;;;0.0;;23644000.0;;19840000.0;-19461000.0;;28281000.0;1079915000.0;;41904000.0;-0.45;;1.0
1910;920371.0;249898000.0;;113428000.0;9720000.0;;;9720000.0;6024000.0;;358919000.0;;961309000.0;111485000.0;20400000.0;1.39;;0.0
1911;920424.0;;;;;;;;;;;634803000.0;1709022000.0;1254201000.0;;2.7;;0.0
1912;920427.0;;;;;52865000.0;;;;;;;1084866000.0;1006396000.0;990000.0;1.13;;1.0
1913;920448.0;15609000.0;;3501000.0;;;;;;;5949000.0;9442000.0;32210000.0;6701000.0;;;;0.0
1914;920465.0;;0.0;13934000.0;315000.0;;;315000.0;;;;1057000.0;129347000.0;;347000.0;;;0.0
1915;920522.0;;0.027000000000000003;40090000.0;26540000.0;137485000.0;;;;226865000.0;;;12005091000.0;5622616000.0;453423000.0;3.5;;1.0
1916;920760.0;;;216244000.0;;;;;;;;9474008000.0;14419509000.0;8469437000.0;;3.87;;0.0
1917;921082.0;455501000.0;;37642000.0;;;;;;79308000.0;;;4493432000.0;2747721000.0;215957000.0;1.0;;0.0
1918;921112.0;;;68710000.0;;;;;;238039000.0;;808773000.0;6557629000.0;3540145000.0;181000000.0;;;0.0
1919;921113.0;;;68710000.0;;;;;;238039000.0;;808773000.0;6557629000.0;3540145000.0;181000000.0;;;0.0
1920;921114.0;10702000.0;;6421000.0;;;;;;;;;31493000.0;6889000.0;299000.0;-1.99;;0.0
1921;921183.0;;;;;111974000.0;;;130000.0;;;;643161000.0;573516000.0;;0.69;;0.0
1922;921299.0;258453000.0;;44364000.0;;159567000.0;;10112000.0;;;;180828000.0;470574000.0;273749000.0;5679000.0;;;0.0
1923;921547.0;;;;398000.0;450935000.0;;293000.0;;;;;1899739000.0;1693305000.0;;0.45;;0.0
1924;921557.0;;0.031;;1136000.0;517058000.0;;1136000.0;;;;;4230289000.0;3653742000.0;6742000.0;;;0.0
1925;921582.0;;;;35609000.0;;;;;;219288000.0;373805000.0;931020000.0;253863000.0;;0.79;;1.0
1926;921738.0;2370512000.0;0.0;449433000.0;9399000.0;;7091000.0;;7578000.0;;;2838358000.0;5138752000.0;;258900000.0;0.01;;1.0
1927;921768.0;;;;;;;;;;;131483000.0;393541000.0;57562000.0;;1.34;;1.0
1928;921825.0;255833000.0;;25362000.0;;;;;;73554000.0;;;2718051000.0;1602916000.0;92955000.0;0.67;;1.0
1929;922224.0;;;;;;303000000.0;;;;;7669000000.0;39301000000.0;;883000000.0;1.01;;1.0
1930;922247.0;3357205.0;;;;;;;;;;;4757253.0;;;;;1.0
1931;922330.0;;;183517.0;;;;;;;;;42.0;;;;;0.0
1932;922358.0;;;77238000.0;91000.0;;17281000.0;;;;;2024390000.0;2464056000.0;;61300000.0;;;1.0
1933;922359.0;;;77238000.0;91000.0;;17281000.0;;;;;2024390000.0;2464056000.0;;61300000.0;;;1.0
1934;922360.0;;;77238000.0;91000.0;;17281000.0;;;;;2024390000.0;2464056000.0;;61300000.0;;;1.0
1935;922475.0;;0.0;;;;;;;;;;664014000.0;502878000.0;;0.99;;0.0
1936;922487.0;;;;;224067000.0;;;;;;;788283000.0;715985000.0;634000.0;0.31;;1.0
1937;922521.0;40172721.0;0.0;9181289.0;59242.0;;;;;;38888857.0;;30426365.0;34316767.0;1300000.0;-0.08;;0.0
1938;922612.0;6303769.0;0.0;;0.0;;;;183018.0;;4867295.0;;9634740.0;;;-0.51;;0.0
1939;922621.0;1272967000.0;;;;599941000.0;;;;;;1505508000.0;1407296000.0;637793000.0;;;;0.0
1940;922864.0;725095000.0;;43178000.0;0.0;65502000.0;;267000.0;;235966000.0;;981310000.0;6144194000.0;4292363000.0;;;;1.0
1941;923120.0;;;;;;;;;;537353000.0;2605278000.0;1790512000.0;;31400000.0;6.85;;0.0
1942;923139.0;;;;145000.0;993397000.0;;447000.0;;;;;5704634000.0;5231567000.0;;1.59;;0.0
1943;923284.0;175060000.0;;28591000.0;;;;8000.0;-308000.0;;;;1521500000.0;938973000.0;;0.1;;1.0
1944;923601.0;9981738.0;0.0;5153950.0;;;;0.0;;;11918890.0;;10461609.0;4808041.0;171785.0;0.04;;0.0
1945;923603.0;806541000.0;;27283000.0;;;;;;-9539000.0;;886254000.0;1883977000.0;1568368000.0;;;;1.0
1946;923796.0;;0.057999999999999996;137040000.0;2774000.0;;25030000.0;2775000.0;86551000.0;139438000.0;;1843307000.0;3503342000.0;;87500000.0;1.89;;1.0
1947;924168.0;19640000.0;0.0;;346000.0;;;;;9471000.0;29292000.0;;55702000.0;10382000.0;266000.0;0.84;;0.0
1948;924383.0;7309243.0;0.0;;504371.0;;;504371.0;26380.0;;8528557.0;16784220.0;39671663.0;1722451.0;232387.0;0.29;;0.0
1949;924515.0;6296000.0;0.0;4101000.0;;;;;;;27000.0;42000.0;2563000.0;8125000.0;;;;0.0
1950;924717.0;;0.0;;;0.0;;431000.0;;11947000.0;;61898000.0;98710000.0;6837000.0;2000000.0;0.92;;0.0
1951;924719.0;5533526.0;;3365513.0;69341.0;;;69340.0;;;7110405.0;;18850110.0;7459788.0;667900.0;0.21;;0.0
1952;924805.0;;;268018.0;;;;;;;;0.0;8689050.0;8583895.0;;;;0.0
1953;924822.0;32750000.0;;;186000.0;;;186000.0;;;57613000.0;;270855000.0;;4317000.0;1.41;;0.0
1954;924901.0;;;49147000.0;0.0;;;;;-125752000.0;;;4063490000.0;2379782000.0;;-1.41;;1.0
1955;925263.0;1384296.0;;;;;;;;;;;25261173.0;700289.0;;;;0.0
1956;925306.0;6570609.0;;;;;;;;;;;91973734.0;1589813.0;;;;0.0
1957;925528.0;10308000.0;0.0;6129000.0;;;;;1474000.0;;18489000.0;79722000.0;85011000.0;35586000.0;1560000.0;0.15;;1.0
1958;925645.0;;;;;;914000.0;;;;;;1454201000.0;;27943000.0;-0.9;;1.0
1959;925660.0;1283237.0;;;;;23826.0;;23175.0;;;138347.0;5302777.0;621108.0;;;;0.0
1961;925741.0;;;198000.0;;;;;;;;;13876000.0;10000.0;;;;0.0
1962;926282.0;;;;961000.0;201133000.0;;961000.0;1002000.0;;266897000.0;;632904000.0;152744000.0;12300000.0;0.36;;1.0
1963;926326.0;199298000.0;;;;;;;61022000.0;;247930000.0;484559000.0;578747000.0;176359000.0;;0.86;;0.0
1964;926423.0;29429000.0;0.0;18966000.0;;;;;3488000.0;;2669000.0;51819000.0;134759000.0;29722000.0;;-3.22;;1.0
1965;926617.0;19117000.0;;5533000.0;97000.0;;;97000.0;;;-132000.0;2177000.0;20960000.0;3414000.0;291000.0;-0.41;;0.0
1966;926660.0;725095000.0;;43178000.0;0.0;65502000.0;;267000.0;;235966000.0;;981310000.0;6144194000.0;4292363000.0;;;;1.0
1967;926761.0;;;;;;;42653.0;;;;52263053.0;45341082.0;12243583.0;2297613.0;0.65;;0.0
1968;927003.0;110214000.0;;;4476000.0;11986000.0;;;14666000.0;83482000.0;216870000.0;268257000.0;462688000.0;199108000.0;4464000.0;-3.89;;0.0
1969;927066.0;;;1452135000.0;26155000.0;33482000.0;81585000.0;;;269732000.0;;;18514875000.0;12566637000.0;;1.27;;0.0
1970;927355.0;;;;;;;;;;111965900.0;;169416000.0;56888700.0;;0.65;;1.0
1971;927628.0;;;;;39061000000.0;;;73000000.0;4012000000.0;;23413000000.0;334048000000.0;286764000000.0;;7.15;;0.0
1972;927653.0;7871000000.0;;;;;;;1478000000.0;2290000000.0;11416000000.0;;56563000000.0;;281000000.0;9.82;;1.0
1973;927720.0;112599000.0;0.0;;0.0;;7194000.0;0.0;;;;146899000.0;451744000.0;550292000.0;4700000.0;;;0.0
1975;928022.0;346622000.0;;28347000.0;;;5989000.0;;;;;;788594000.0;425836000.0;;-3.77;;1.0
1976;928054.0;134283000.0;;;39000.0;;111000.0;1372000.0;34988000.0;;115110000.0;334359000.0;403090000.0;109081000.0;13200000.0;-0.25;;1.0
1977;928340.0;;0.024;14458494.0;456763.0;;;456763.0;335192.0;;22926558.0;57116202.0;161616698.0;13421593.0;5501491.0;0.51;;1.0
1978;928421.0;53227000.0;0.0;;;;;;;;64747000.0;;123313000.0;35789000.0;;0.14;;0.0
1979;928465.0;65033622.0;;;450000.0;;;450000.0;;;76568585.0;;120183807.0;;1899184.0;9.96;;1.0
1980;928576.0;;;;;;469000000.0;;;;;17880000000.0;83618000000.0;61083000000.0;;;;1.0
1981;928658.0;656458000.0;;;1092000.0;;;1092000.0;;;;724240000.0;647423000.0;445263000.0;61900000.0;2.32;;0.0
1982;928953.0;67271.0;;64995.0;;;;;;;;;184335.0;214066.0;0.0;;;0.0
1983;929008.0;;;;0.0;;;;;;;;4587425000.0;2813554000.0;17800000.0;4.85;;1.0
1984;929351.0;;;;6097000.0;;;6097000.0;;;;;3855508000.0;2914710000.0;8900000.0;0.34;;1.0
1985;929452.0;1004964000.0;;;9930000.0;7100000.0;;9931000.0;;;;1182964000.0;1120232000.0;379860000.0;;1.43;;0.0
1986;929545.0;;;5493000.0;;;;;;5956000.0;;;143871000.0;101714000.0;;1.94;;1.0
1987;929887.0;2451333000.0;0.0;273662000.0;;992565000.0;;;6491000.0;;;;2204795000.0;1047822000.0;123900000.0;0.28;;0.0
1988;929940.0;212352000.0;;53664000.0;3924000.0;;;3920000.0;2800000.0;;423733000.0;472344000.0;419738000.0;;5100000.0;1.69;;0.0
1989;930236.0;97416000.0;;5270000.0;;829245000.0;2000000.0;;;;;;6231027000.0;5084762000.0;;1.2;;1.0
1990;930245.0;;;;;;6205675.0;;;;1396806.0;2017102.0;566842.0;;;;;0.0
1991;930420.0;342442000.0;;;381000.0;;;;200000.0;42824000.0;414114000.0;;351822000.0;212195000.0;6700000.0;1.53;;0.0
1992;930775.0;5285375.0;0.0;1476803.0;;;;;;;4577011.0;;3810418.0;1348370.0;292869.0;;;0.0
1993;930810.0;;;;;;;;;;;925233000.0;8858747000.0;4162634000.0;;;;1.0
1994;931015.0;692206000.0;0.013999999999999999;209077000.0;;;;32535000.0;2800000.0;455361000.0;1339042000.0;;2387462000.0;1396340000.0;;6.9;;1.0
1995;931059.0;62626045.0;;27846160.0;;;556646.0;;;;;;27971873.0;29165672.0;2717651.0;-2.93;;1.0
1997;931182.0;;0.031;65082000.0;59508000.0;;;;;862895000.0;;2744965000.0;23157328000.0;11894190000.0;765895000.0;2.37;;0.0
1998;931336.0;1881048000.0;;350324000.0;;;;;;;1974409000.0;;2528015000.0;;149700000.0;-0.09;;1.0
1999;931584.0;;;;;;;;;;9595000.0;;298555000.0;113578000.0;15800000.0;-2.92;;1.0
2000;931755.0;700765.0;;;;;;;;;;1066820.0;13930917.0;;;;;0.0
2001;931799.0;11477791.0;0.0;781982.0;;;;;;;-803389.0;;4871730.0;1694377.0;586502.0;;;0.0
2002;931948.0;;;34033000.0;60000.0;317172000.0;;;;;;;1282210000.0;372981000.0;;-0.1;;0.0
2003;932628.0;953283000.0;0.068;;;;48693000.0;;;;;;4141712000.0;2941339000.0;152204000.0;;;1.0
2004;932696.0;;;;;;;;4675000.0;;716332000.0;;2014017000.0;1328275000.0;;2.0;;0.0
2005;932699.0;;;;0.0;;;;543797.0;;-167042.0;;11120296.0;11346513.0;323014.0;;;0.0
2006;932781.0;;;;;264687000.0;;;;;;;862734000.0;783696000.0;;0.93;;0.0
2007;933034.0;41534000.0;0.006;;;;;;;;72660000.0;;235429000.0;;8716000.0;5.8;;0.0
2008;933036.0;3125997000.0;0.033;166102000.0;1485000.0;;;1485000.0;2229000.0;;2118109000.0;3278420000.0;1987008000.0;1516526000.0;76429000.0;-16.34;;1.0
2009;933136.0;;;20940000.0;;;;;;;;6000000.0;685060000.0;173069000.0;;-0.39;;0.0
2010;933141.0;;;;;2800286000.0;;;942000.0;;;;19504068000.0;17005233000.0;22200000.0;3.69;;1.0
2011;933590.0;;;;573000.0;378978000.0;;573000.0;;;;;1556015000.0;1428929000.0;3000000.0;1.85;;1.0
2012;933738.0;;0.0;;;;4000.0;;;;16268000.0;79605000.0;52200000.0;12188000.0;1300000.0;;;0.0
2013;933972.0;900170.0;;272281.0;;;;;;;529681.0;;302682.0;527635.0;;;;0.0
2014;933974.0;172215000.0;0.034;;;133308000.0;;;8383000.0;14221000.0;189105000.0;;759654000.0;127609000.0;12300000.0;0.21;;0.0
2015;934473.0;7452000.0;;4901000.0;;1661000.0;;;;;;;9463000.0;1783000.0;;;;0.0
2016;934543.0;;;;;;;;;;;;40646151.0;28401253.0;;;;0.0
2017;934549.0;;;38176000.0;938000.0;;;938000.0;16873000.0;;;;347901000.0;33746000.0;222000.0;;;0.0
2018;934612.0;14243000000.0;;;;;286000000.0;;;;;;81703000000.0;46671000000.0;;;;1.0
2019;934648.0;;;98289000.0;879000.0;;4291000.0;;;-34350000.0;;496463000.0;1539197000.0;754357000.0;61933000.0;-0.83;;1.0
2020;934739.0;;;;;34450000.0;;;;;;;274779000.0;243479000.0;;6.35;;0.0
2021;935036.0;918029000.0;0.0;87419000.0;12175000.0;;7501000.0;;;;;;1990212000.0;1335812000.0;21656000.0;0.73;;1.0
2022;935419.0;123789000.0;;;;;;87000.0;2120000.0;;;144667000.0;270812000.0;142326000.0;;0.9;;1.0
2023;935494.0;771328000.0;0.006;93935000.0;;332918000.0;;;12687000.0;;908500000.0;;1453856000.0;372135000.0;38000000.0;0.74;;0.0
2024;935703.0;;;;;;92800000.0;9500000.0;;;4656700000.0;;15901200000.0;11494300000.0;442100000.0;1.27;;1.0
2025;936340.0;;;;;;89000000.0;;;;;10337000000.0;28737000000.0;;740000000.0;4.05;;1.0
2026;936395.0;975115000.0;;123402000.0;;230212000.0;5389000.0;30275000.0;30118000.0;;1075563000.0;;2695051000.0;2074175000.0;55901000.0;0.1;;0.0
2027;936402.0;4997200000.0;;;16600000.0;;;16600000.0;;;;6416700000.0;16609800000.0;6780700000.0;138500000.0;2.207;;0.0
2028;936446.0;4528466.0;;4215601.0;;;;;;;5268901.0;;12077155.0;13525301.0;27782.0;-0.01;;0.0
2029;936468.0;;;;174000000.0;;;;710000000.0;3605000000.0;5200000000.0;;49128000000.0;46031000000.0;738000000.0;11.62;;1.0
2030;936528.0;;;;2070000.0;2380563000.0;;2070000.0;;;;;14568324000.0;12612645000.0;;1.68;;0.0
2031;937098.0;;;69626000.0;7166000.0;64595000.0;;7166000.0;440000.0;;;2659288000.0;2098230000.0;2090149000.0;14612000.0;0.45;;0.0
2032;937556.0;289733000.0;0.0;;28285000.0;;;28326000.0;11861000.0;;409983000.0;630111000.0;601735000.0;326023000.0;11800000.0;1.62;;0.0
2033;937834.0;6258000000.0;;;;;;;;;;38771000000.0;449520000000.0;418276000000.0;159000000.0;;;1.0
2034;937941.0;;;;;;;;3300000.0;;224327000.0;;600173000.0;490658000.0;10900000.0;-1.52;;1.0
2035;939767.0;158593000.0;;;;250687000.0;;;;;;37172000.0;332342000.0;436646000.0;1400000.0;;;1.0
2036;939930.0;;;;;;;;24902000.0;;225794000.0;;1978073000.0;;;7.38;;1.0
2037;940329.0;2036438.0;;;;;;;;-333729.0;;1702709.0;1853485.0;5907130.0;8410.0;;;1.0
2038;940332.0;33700000.0;;;;;;;;;10673000.0;;31836000.0;;7577000.0;;;0.0
2039;940942.0;295665000.0;;60015000.0;0.0;;;;;;412695000.0;;1301146000.0;;35900000.0;1.98;;1.0
2040;940944.0;;0.033;384900000.0;;;5100000.0;94400000.0;;359700000.0;1303100000.0;;4582600000.0;2630600000.0;;2.94;;1.0
2041;941548.0;;;;20000000.0;;;;;70000000.0;;8782000000.0;11500000000.0;6110000000.0;293000000.0;2.61;;0.0
2042;941604.0;;;190393000.0;2552000.0;;6913000.0;2552000.0;13147000.0;49446000.0;;2193211000.0;1366060000.0;1388134000.0;171390000.0;2.46;;1.0
2043;941685.0;11035000.0;;3437000.0;-33000.0;;;57000.0;;;2825000.0;;7609000.0;3917000.0;164000.0;-0.01;;0.0
2044;941713.0;455501000.0;;37642000.0;;;;;;79308000.0;;;4493432000.0;2747721000.0;215957000.0;1.0;;0.0
2045;942126.0;;;;;;;;;;1762000.0;;18049000.0;2843000.0;;-0.11;;0.0
2046;943034.0;11358000.0;;4048000.0;;;;;;;11738000.0;15215000.0;8971000.0;;298000.0;-0.62;;0.0
2047;943184.0;112493000.0;;35956000.0;;;;;;;129299000.0;;228719000.0;149929000.0;8370000.0;;;0.0
2048;943452.0;440249000.0;0.001;;;;;2007000.0;;;1047816000.0;;3300335000.0;1598996000.0;43100000.0;4.14;;0.0
2049;943535.0;106885.0;;67470.0;;;;;;;;;117828.0;678461.0;4353.0;;;0.0
2050;943819.0;637545000.0;;;;;1271000.0;26252000.0;;;1066497000.0;1838713000.0;3258935000.0;1564104000.0;;2.51;;0.0
2051;943861.0;572189000.0;0.0;27702000.0;;;;;;;;77650000.0;98973000.0;507058000.0;;-7.28;;1.0
2052;944075.0;6805902.0;;1985804.0;155949.0;;77037.0;155949.0;;;8934739.0;18400182.0;9688305.0;6344728.0;197686.0;0.33;;0.0
2053;944130.0;;;;;;;;;;;8886000.0;149144000.0;140986000.0;45000.0;;;1.0
2054;944148.0;;0.0;32594000.0;10728000.0;;;10728000.0;;35003000.0;96478000.0;750422000.0;998200000.0;570252000.0;5658000.0;0.69;;0.0
2055;944314.0;;;38659000.0;1600000.0;;;1633000.0;;112524000.0;;366602000.0;2122172000.0;901686000.0;;3.18;;0.0
2056;944480.0;16995000.0;;;;;;23000.0;15000.0;;12859000.0;56803000.0;39371000.0;21003000.0;493000.0;-0.26;;0.0
