companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
934543.0;;;;;;;;;;;;40646151.0;28401253.0;;;;0.0
934549.0;;;38176000.0;938000.0;;;938000.0;16873000.0;;;;347901000.0;33746000.0;222000.0;;;0.0
934612.0;14243000000.0;;;;;286000000.0;;;;;;81703000000.0;46671000000.0;;;;1.0
934648.0;;;98289000.0;879000.0;;4291000.0;;;-34350000.0;;496463000.0;1539197000.0;754357000.0;61933000.0;-0.83;;1.0
934739.0;;;;;34450000.0;;;;;;;274779000.0;243479000.0;;6.35;;0.0
935036.0;918029000.0;0.0;87419000.0;12175000.0;;7501000.0;;;;;;1990212000.0;1335812000.0;21656000.0;0.73;;1.0
935419.0;123789000.0;;;;;;87000.0;2120000.0;;;144667000.0;270812000.0;142326000.0;;0.9;;1.0
935494.0;771328000.0;0.006;93935000.0;;332918000.0;;;12687000.0;;908500000.0;;1453856000.0;372135000.0;38000000.0;0.74;;0.0
935703.0;;;;;;92800000.0;9500000.0;;;4656700000.0;;15901200000.0;11494300000.0;442100000.0;1.27;;1.0
936340.0;;;;;;89000000.0;;;;;10337000000.0;28737000000.0;;740000000.0;4.05;;1.0
936395.0;975115000.0;;123402000.0;;230212000.0;5389000.0;30275000.0;30118000.0;;1075563000.0;;2695051000.0;2074175000.0;55901000.0;0.1;;0.0
936402.0;4997200000.0;;;16600000.0;;;16600000.0;;;;6416700000.0;16609800000.0;6780700000.0;138500000.0;2.207;;0.0
936446.0;4528466.0;;4215601.0;;;;;;;5268901.0;;12077155.0;13525301.0;27782.0;-0.01;;0.0
936468.0;;;;174000000.0;;;;710000000.0;3605000000.0;5200000000.0;;49128000000.0;46031000000.0;738000000.0;11.62;;1.0
936528.0;;;;2070000.0;2380563000.0;;2070000.0;;;;;14568324000.0;12612645000.0;;1.68;;0.0
937098.0;;;69626000.0;7166000.0;64595000.0;;7166000.0;440000.0;;;2659288000.0;2098230000.0;2090149000.0;14612000.0;0.45;;0.0
937556.0;289733000.0;0.0;;28285000.0;;;28326000.0;11861000.0;;409983000.0;630111000.0;601735000.0;326023000.0;11800000.0;1.62;;0.0
937834.0;6258000000.0;;;;;;;;;;38771000000.0;449520000000.0;418276000000.0;159000000.0;;;1.0
937941.0;;;;;;;;3300000.0;;224327000.0;;600173000.0;490658000.0;10900000.0;-1.52;;1.0
939767.0;158593000.0;;;;250687000.0;;;;;;37172000.0;332342000.0;436646000.0;1400000.0;;;1.0
939930.0;;;;;;;;24902000.0;;225794000.0;;1978073000.0;;;7.38;;1.0
940329.0;2036438.0;;;;;;;;-333729.0;;1702709.0;1853485.0;5907130.0;8410.0;;;1.0
940332.0;33700000.0;;;;;;;;;10673000.0;;31836000.0;;7577000.0;;;0.0
940942.0;295665000.0;;60015000.0;0.0;;;;;;412695000.0;;1301146000.0;;35900000.0;1.98;;1.0
940944.0;;0.033;384900000.0;;;5100000.0;94400000.0;;359700000.0;1303100000.0;;4582600000.0;2630600000.0;;2.94;;1.0
941548.0;;;;20000000.0;;;;;70000000.0;;8782000000.0;11500000000.0;6110000000.0;293000000.0;2.61;;0.0
941604.0;;;190393000.0;2552000.0;;6913000.0;2552000.0;13147000.0;49446000.0;;2193211000.0;1366060000.0;1388134000.0;171390000.0;2.46;;1.0
941685.0;11035000.0;;3437000.0;-33000.0;;;57000.0;;;2825000.0;;7609000.0;3917000.0;164000.0;-0.01;;0.0
941713.0;455501000.0;;37642000.0;;;;;;79308000.0;;;4493432000.0;2747721000.0;215957000.0;1.0;;0.0
942126.0;;;;;;;;;;1762000.0;;18049000.0;2843000.0;;-0.11;;0.0
943034.0;11358000.0;;4048000.0;;;;;;;11738000.0;15215000.0;8971000.0;;298000.0;-0.62;;0.0
943184.0;112493000.0;;35956000.0;;;;;;;129299000.0;;228719000.0;149929000.0;8370000.0;;;0.0
943452.0;440249000.0;0.001;;;;;2007000.0;;;1047816000.0;;3300335000.0;1598996000.0;43100000.0;4.14;;0.0
943535.0;106885.0;;67470.0;;;;;;;;;117828.0;678461.0;4353.0;;;0.0
943819.0;637545000.0;;;;;1271000.0;26252000.0;;;1066497000.0;1838713000.0;3258935000.0;1564104000.0;;2.51;;0.0
943861.0;572189000.0;0.0;27702000.0;;;;;;;;77650000.0;98973000.0;507058000.0;;-7.28;;1.0
944075.0;6805902.0;;1985804.0;155949.0;;77037.0;155949.0;;;8934739.0;18400182.0;9688305.0;6344728.0;197686.0;0.33;;0.0
944130.0;;;;;;;;;;;8886000.0;149144000.0;140986000.0;45000.0;;;1.0
944148.0;;0.0;32594000.0;10728000.0;;;10728000.0;;35003000.0;96478000.0;750422000.0;998200000.0;570252000.0;5658000.0;0.69;;0.0
944314.0;;;38659000.0;1600000.0;;;1633000.0;;112524000.0;;366602000.0;2122172000.0;901686000.0;;3.18;;0.0
944480.0;16995000.0;;;;;;23000.0;15000.0;;12859000.0;56803000.0;39371000.0;21003000.0;493000.0;-0.26;;0.0
944508.0;;;;;;;;800000.0;;20337000.0;;218446000.0;165958000.0;6958000.0;-1.06;;1.0
944695.0;;;;16600000.0;;;;;330800000.0;;5034000000.0;13790900000.0;10946500000.0;;7.55;;1.0
944696.0;19151044.0;;1135547.0;;;;;;46628.0;;19321977.0;4550667.0;2007361.0;43952.0;38.0;;0.0
944745.0;;;;;196249000.0;;;265000.0;;;;1315041000.0;1189868000.0;1193000.0;1.43;;0.0
944809.0;590219000.0;0.0;;;3615000.0;;25920000.0;;;;;2799614000.0;819820000.0;14200000.0;;;0.0
945114.0;;;;;;;0.0;;;342700000.0;;710100000.0;456200000.0;11100000.0;;;0.0
945384.0;3676000.0;0.0;1151000.0;;;2021000.0;;;;1256000.0;1943000.0;3169000.0;10446000.0;;;;1.0
945394.0;;;109837000.0;;;;;;;;1921904000.0;6407597000.0;3595515000.0;;;;1.0
945617.0;1352740.0;;687082.0;;;;;;-552966.0;799774.0;2799887.0;730910.0;593020.0;3575.0;-0.11;;0.0
945699.0;73925000.0;;;;;;;;;99758000.0;;422701000.0;143406000.0;8400000.0;0.47;;1.0
945764.0;;;144564000.0;562000.0;;48908000.0;;;;;1257560000.0;5919824000.0;;;-12.57;;1.0
945841.0;;;;;;;;;;675644000.0;;936031000.0;677623000.0;16373000.0;2.98;;1.0
945983.0;;;8075000.0;574000.0;;;574000.0;;;26573000.0;382090000.0;94082000.0;;;1.26;;0.0
945989.0;10363000.0;;3276000.0;;;;;;-4518000.0;5845000.0;22957000.0;11421000.0;15958000.0;;-1.36;;0.0
946155.0;;;;;;;;;;;;24399400000.0;2039400000.0;;;;0.0
946454.0;;;16594000.0;;;;;30000.0;;17587000.0;;66864000.0;22352000.0;2100000.0;-1.24;;0.0
946486.0;40821000.0;0.0;;;;;;;;;;44377000.0;36111000.0;700000.0;-7.98;;0.0
946563.0;13773047.0;;9328029.0;283933.0;;;283933.0;;;10565171.0;;42540864.0;11513184.0;849804.0;0.21;;1.0
946581.0;610653000.0;;192452000.0;;470820000.0;;;;-8302000.0;599825000.0;;2590277000.0;2008892000.0;28800000.0;-0.1;;1.0
946644.0;;;7147000.0;;6795000.0;;;;;;;22804000.0;;941000.0;;;0.0
946647.0;;0.021;;1469000.0;236435000.0;;;226000.0;;;;2297676000.0;2017479000.0;3267000.0;2.87;;0.0
946673.0;;;;;1138573000.0;;;;;;;9796298000.0;8496239000.0;9957000.0;1.9;;0.0
946822.0;19427000.0;;9274000.0;;;;;;;;29102000.0;68930000.0;37637000.0;;-2.78;;1.0
947484.0;;0.0;;;12350219000.0;;;;;;3936590000.0;23177270000.0;16028376000.0;;4.24;;0.0
947559.0;;;;;239732426.0;;;408000.0;;;;1145130719.0;1041694629.0;1645081.0;1.64;;0.0
948072.0;60945342.0;;5387988.0;7671.0;;;7671.0;3387351.0;;2898495.0;63843837.0;21846611.0;20199243.0;3679992.0;-0.38;;1.0
948320.0;;;331410.0;;;;;;;971090.0;1218862.0;448471.0;267481.0;43748.0;;;0.0
948426.0;;0.0;532680.0;;;;;;;;94200.0;2407781.0;7706834.0;48000.0;-0.01;;0.0
948708.0;33893000.0;0.0;11128000.0;10000.0;;;10000.0;;;31355000.0;;24473000.0;;;-0.06;;0.0
949039.0;;;66462000.0;;;18365000.0;;;;;2419393000.0;7164889000.0;3052119000.0;;-2.0;;1.0
949157.0;;;;;;;1529000.0;;;41313000.0;;1752468000.0;;80117000.0;-0.68;;0.0
949158.0;184679000.0;0.0;27966000.0;2289000.0;14925000.0;;;;;225683000.0;724689000.0;694175000.0;201665000.0;13300000.0;0.7;;0.0
949428.0;21211000.0;0.0;;;;;;;-8422000.0;10892000.0;;25102000.0;24665000.0;400000.0;;;1.0
949721.0;17640895.0;;;;;;;;;3370493.0;13506097.0;51683246.0;51576583.0;1614225.0;-1.33;;1.0
949858.0;36913000.0;0.0;11805000.0;14000.0;;;14000.0;;;;;58209000.0;20769000.0;244000.0;;;0.0
949870.0;345443000.0;0.0;71556000.0;42339000.0;;;58525000.0;;;501617000.0;959934000.0;645400000.0;184179000.0;43400000.0;7.46;;0.0
949961.0;1418000.0;;466000.0;;;;;;;;;84304000.0;6000.0;;0.36;;0.0
949982.0;;;;;;319852.0;;;;1052873.0;2053256.0;4759277.0;3277663.0;162612.0;;;0.0
1000045.0;70602000.0;;9831000.0;85000.0;;;85000.0;;;;;325309000.0;222460000.0;;1.6;;0.0
1000180.0;1640444000.0;;174142000.0;;;;;;;2257069000.0;5564872000.0;9230761000.0;3411349000.0;280170000.0;1.89;;0.0
1000228.0;;;;14870000.0;;;35672000.0;;;3012259000.0;;6504740000.0;3075732000.0;60200000.0;5.78;;0.0
1000229.0;;;;0.0;;;;;;;0.0;625258000.0;;26545000.0;2.69;;1.0
1000230.0;;;;;;;;;;21795887.0;;45028818.0;19140268.0;;;;1.0
1000232.0;;;;;264212000.0;;;;;;;974684000.0;885271000.0;1400000.0;2.4;;0.0
1000298.0;95681000.0;;27988000.0;973000.0;;;972000.0;;;;166957000.0;5211317000.0;5096827000.0;;8.0;;1.0
1000623.0;106800000.0;;70600000.0;0.0;;;;;90500000.0;224400000.0;;1290000000.0;822100000.0;30700000.0;2.95;;1.0
1000683.0;10555000.0;;4152000.0;0.0;;;;;;4155000.0;;16230000.0;;490000.0;;;0.0
1000694.0;;0.0;30842000.0;4801000.0;137548000.0;;;;;;36250000.0;386038000.0;93369000.0;;;;0.0
1000697.0;;;;;;;46564000.0;;;1199660000.0;;4268677000.0;2209826000.0;45287000.0;5.7;;0.0
1000753.0;372168000.0;;84259000.0;374000.0;9875000.0;;374000.0;;;437867000.0;;784912000.0;;;1.58;;0.0
1001039.0;;0.013999999999999999;;329000000.0;36000000.0;;;;;;;88182000000.0;;2132000000.0;4.95;;1.0
1001082.0;;;777507000.0;;;224513000.0;25764000.0;5592000.0;747092000.0;;;22886710000.0;19854680000.0;;1.61;;0.0
1001115.0;41355000.0;;;;;;;;;-11200000.0;84867000.0;307046000.0;17422000.0;5600000.0;-2.51;;0.0
1001171.0;;;;;14140000.0;;;;;;;402912000.0;356749000.0;238000.0;0.31;;0.0
1001233.0;86395000.0;;19197000.0;;205455000.0;;;;;;39539000.0;217235000.0;24796000.0;;;;0.0
1001250.0;7470900000.0;;;84400000.0;1504500000.0;;;;;9081200000.0;;9223300000.0;;;3.01;;0.0
1001258.0;;;36933000.0;476000.0;59727000.0;;476000.0;;;;44178000.0;237372000.0;56052000.0;;0.15;;0.0
1001288.0;1421300000.0;0.032;;;;;6200000.0;;;1396800000.0;3551200000.0;3912400000.0;2794400000.0;170500000.0;-0.66;;0.0
1001316.0;63332397.0;;15625174.0;0.0;;;;;;;;113473201.0;11899899.0;15452.0;;;0.0
1001385.0;;;;;;;;1018000.0;-29388000.0;-12625000.0;;259380000.0;41820000.0;9092000.0;-3.07;;0.0
1001463.0;;;454707.0;;;;;;-947088.0;;0.0;236657.0;6973.0;6110.0;;;0.0
1001601.0;2821000.0;;2821000.0;;;;;;;99000.0;104000.0;6119000.0;79000.0;14000.0;;;0.0
1001606.0;;0.0;;;;1043000.0;;;;225432000.0;0.0;693126000.0;582653000.0;30580000.0;-1.02;;1.0
1001614.0;;;2069000.0;;;;;;;;;12003000.0;4543000.0;77000.0;;;1.0
1001838.0;;;;;;87100000.0;;;;1607600000.0;5045900000.0;12593200000.0;;;;;1.0
1001902.0;35055000.0;;;;40419000.0;;239000.0;;;26317000.0;;97681000.0;;;;;0.0
1002037.0;48766000.0;;19029000.0;;;;;;-9808000.0;39075000.0;94884000.0;43921000.0;40874000.0;;-0.21;;0.0
1002047.0;3025000000.0;;307000000.0;27000000.0;2619000000.0;;;;;3373000000.0;;10037000000.0;7156000000.0;;0.78;;0.0
1002135.0;51272000.0;;9836000.0;0.0;;;;3251000.0;-16485000.0;34516000.0;;86031000.0;19347000.0;1500000.0;-0.27;;0.0
1002517.0;1046348000.0;;182456000.0;;;11793000.0;;215248000.0;;1101257000.0;1979069000.0;5585345000.0;3320093000.0;62400000.0;-0.36;;1.0
1002590.0;;;25908000.0;;;;;;;470703000.0;;707032000.0;;11400000.0;;;1.0
1002638.0;881665000.0;0.016;140397000.0;;;;14576000.0;33042000.0;;1250228000.0;1824228000.0;5154144000.0;;;2.34;;1.0
1002910.0;4839000000.0;;;;341000000.0;89000000.0;;;579000000.0;;6098000000.0;23640000000.0;;;2.6;;1.0
1003078.0;937046000.0;0.017;;11119000.0;;;14418000.0;;;1316575000.0;;2101206000.0;768336000.0;52799000.0;3.75;;1.0
1003201.0;75470000.0;;3223000.0;;;;;;17516000.0;;988000.0;599071000.0;302850000.0;100000.0;2.59;;1.0
1003344.0;167784000.0;0.0;;;;2295000.0;0.0;;131259000.0;269891000.0;895333000.0;979019000.0;728737000.0;35800000.0;1.78;;1.0
1003410.0;;;58565000.0;;;;;32524000.0;187099000.0;;949432000.0;6917113000.0;3712312000.0;253683000.0;1.77;;1.0
1003642.0;282836000.0;0.0;;;;500000.0;;215379000.0;;352404000.0;860469000.0;1922487000.0;860078000.0;25500000.0;0.56;;0.0
1004155.0;;;;5000000.0;;49000000.0;;;353000000.0;;3941000000.0;14754000000.0;10779000000.0;;2.95;;1.0
1004411.0;2829153.0;;1983114.0;;;;;;-2574944.0;254209.0;1163096.0;2231055.0;5000695.0;20986.0;;;0.0
1004434.0;1649500000.0;;;57800000.0;;;;;;;;7784800000.0;3403200000.0;;9.49;;1.0
1004673.0;;;;;;;;37000.0;820000.0;;;45285000.0;3731000.0;4363000.0;0.06;;0.0
1004702.0;60775000.0;0.03;;396000.0;29902000.0;;396000.0;;;;;2593068000.0;2354622000.0;;1.22;;0.0
1004724.0;26041000.0;;10544000.0;;;;1791000.0;;;;18400000.0;171985000.0;141106000.0;;-1.46;;0.0
1004980.0;;;;;;206000000.0;;;;;16833000000.0;63339000000.0;;;1.81;;0.0
1004989.0;;;;41000.0;;;41000.0;665000.0;2475000.0;29264000.0;;43406000.0;19008000.0;;0.04;;0.0
1005201.0;;;;7900000.0;;18672000.0;7860000.0;;;;342735000.0;1363432000.0;;2400000.0;-1.26;;0.0
1005210.0;;;68296000.0;;;16382000.0;;;;;;2485730000.0;1587410000.0;75920000.0;1.39;;1.0
1005229.0;;0.006;68811000.0;242000.0;;13000.0;243000.0;;;187263000.0;597103000.0;773044000.0;486735000.0;;0.98;;1.0
1005276.0;;;;;;12055000.0;;;;;;2020133000.0;1852092000.0;77000000.0;;;1.0
1005284.0;158770000.0;;;;;;;17020000.0;;;191046000.0;559412000.0;92647000.0;3086000.0;0.31;;0.0
1005286.0;90743000.0;0.0;;;;;;;;70957000.0;;343470000.0;131120000.0;;-0.43;;1.0
1005409.0;;;;6549000.0;3756000.0;;;;;;;5032872000.0;4538925000.0;;1.24;;0.0
1005414.0;3848000000.0;;;;;63000000.0;;;;4226000000.0;;6968000000.0;;;;;1.0
1005699.0;41477000.0;0.0;27547000.0;2000.0;;;2000.0;530000.0;;66820000.0;100962000.0;168836000.0;121168000.0;800000.0;0.8;;0.0
1005731.0;1579039000.0;;;3424000.0;;;3424000.0;;84490000.0;;1596777000.0;485682000.0;350742000.0;;3.69;;1.0
1005757.0;639380000.0;;;;;;;;;;752520000.0;877233000.0;531388000.0;14776000.0;2.01;;1.0
1005817.0;;0.038;;1382000.0;1385684000.0;;;;;;;5689995000.0;5173529000.0;;3.91;;0.0
1006028.0;8369000.0;0.0;;;;;;;;;;3261000.0;878000.0;27000.0;;;0.0
1006045.0;19665000.0;;5550000.0;1027000.0;;;1027000.0;68000.0;;19953000.0;41757000.0;41823000.0;8135000.0;506000.0;0.05;;0.0
1006269.0;;;;;;;;;-69504000.0;;;214618000.0;106128000.0;;-2.28;;0.0
1006281.0;;;;534000.0;;914000.0;534000.0;;-27282000.0;3634000.0;4364000.0;97253000.0;86380000.0;2370000.0;;;0.0
1006424.0;;;;37000.0;198585000.0;;37000.0;6300000.0;;;;1920216000.0;1697059000.0;3293000.0;0.31;;0.0
1006837.0;1118577000.0;0.0;;;;;;11200000.0;-39829000.0;;1120806000.0;2742512000.0;2569247000.0;26800000.0;-1.5;;1.0
1007019.0;7654029.0;;;;;;;;;5716710.0;;35274642.0;10856269.0;537890.0;;;0.0
1007273.0;;0.040999999999999995;;122946.0;119997585.0;;;;;;;399172512.0;360020800.0;;0.99;;0.0
1007330.0;133228000.0;0.0;;91000.0;;;91000.0;;1539000.0;;;80391000.0;27976000.0;5300000.0;-0.12;;0.0
1007587.0;;;29453000.0;;22619000.0;;;6077000.0;;;9622000.0;226277000.0;108101000.0;7193000.0;0.14;;1.0
1008586.0;;;;;;;;3289000.0;;;;50146018.0;26147840.0;;-0.3;;0.0
1008654.0;;;;16100000.0;;;;;;1539400000.0;0.0;1598200000.0;;46500000.0;3.72;;0.0
1008848.0;458670000.0;;;;;;18096000.0;1889000.0;;;;1116343000.0;;;0.26;;0.0
1009626.0;1035393000.0;;87623000.0;;;6523000.0;;10222000.0;;1528073000.0;2263460000.0;4038178000.0;1504643000.0;73623000.0;0.81;;0.0
1009672.0;;;;;;;;;;-56125000.0;;836369000.0;;;-4.76;;0.0
1009759.0;37258000.0;;;;;;;;;12767000.0;85211000.0;55892000.0;;1300000.0;;;0.0
1009829.0;;;;;;2333000.0;;;;228569000.0;331249000.0;505900000.0;352494000.0;10900000.0;1.2;;0.0
1009891.0;;;;;;;;;773000.0;17281000.0;;88250000.0;59445000.0;3090000.0;-0.11;;1.0
1009925.0;428768.0;;77252.0;;;;;;;314576.0;479390.0;148330.0;2361719.0;;;;0.0
1009976.0;;0.032;;;8711000.0;;;;;;;341090000.0;304954000.0;587000.0;2.86;;0.0
1010086.0;39129144.0;;;12200.0;;;;;;;;185732936.0;470161486.0;;-0.73;;0.0
1010552.0;650979000.0;;88626000.0;;;600000.0;620000.0;;69975000.0;738753000.0;;1782247000.0;729038000.0;;0.52;;1.0
1010566.0;516912.0;;516912.0;;;;;;;-76376.0;160349.0;843020.0;;;;;0.0
1010612.0;;;297257000.0;;;;;1134000.0;;;1286340000.0;947772000.0;269092000.0;44515000.0;1.64;;0.0
1010858.0;;0.0;;1767000.0;;;1767000.0;18263000.0;;;828709000.0;1368959000.0;1429327000.0;0.0;-0.57;;1.0
1011006.0;;;687804000.0;;36457854000.0;;;;;;4968301000.0;45203966000.0;16124546000.0;472894000.0;-4.64;;0.0
1011060.0;;;;;;;;;;;;2576000.0;2672000.0;76000.0;;;0.0
1011109.0;3808192.0;;2380014.0;;;;;;-1530061.0;;432.0;24315653.0;671392.0;13654.0;-0.08;;0.0
1011290.0;614026000.0;;;;;6875000.0;;;;562364000.0;;1645210000.0;1376757000.0;66402000.0;;;1.0
1011395.0;;;;;;7800.0;;;;-65933.0;;310145.0;4761904.0;118344.0;-0.01;;0.0
1011432.0;9611959.0;0.0;6802582.0;;;;;;;10589140.0;61253853.0;22869452.0;;155183.0;0.05;;0.0
1011452.0;408396955.0;;;;;;;;;;475525581.0;649764916.0;111335858.0;;1.88;;0.0
1011509.0;;;4242000.0;;;;;;;;8071000.0;17001000.0;9230000.0;;-0.48;;0.0
1011570.0;;;;;;;5656000.0;;;412132000.0;;856085000.0;600611000.0;17364000.0;1.38;;1.0
1011659.0;;;;;14344000000.0;;;111000000.0;;;4345000000.0;116206000000.0;100546000000.0;;;;1.0
1011835.0;528645000.0;0.0;;;;305000.0;;;;;;1431591000.0;558912000.0;;1.53;;0.0
1012019.0;;0.0;;4300000.0;;;1935000.0;;66053000.0;784947000.0;4979733000.0;2852008000.0;;131800000.0;1.64;;1.0
1012100.0;;;;;;38800000.0;;252700000.0;335400000.0;2586600000.0;;7426000000.0;6898900000.0;124600000.0;1.63;;1.0
1012271.0;;0.027000000000000003;18558000.0;;;;;;;;384006000.0;2271832000.0;1021672000.0;87458000.0;1.41;;1.0
1012477.0;;;;;79738000.0;;;;;;;214977000.0;147112000.0;568000.0;1.0;;0.0
1012493.0;;;77238000.0;91000.0;;17281000.0;;;;;2024390000.0;2464056000.0;;61300000.0;;;1.0
1012569.0;2261000000.0;;;;;425000000.0;;;;;34292000000.0;65173000000.0;;1713000000.0;;;1.0
1012620.0;1616140000.0;;;;;;;951697000.0;;;;6795604000.0;;159100000.0;3.97;;1.0
1012771.0;;;;;;;;;;;722809000.0;9132004000.0;7997530000.0;8200000.0;4.55;;1.0
1013237.0;674850000.0;;;;;;;12303000.0;;;1006768000.0;736671000.0;205087000.0;23100000.0;5.8;;1.0
1013238.0;40581000.0;0.0;5294000.0;;;;21000.0;;;;23429000.0;35626000.0;12516000.0;;-1.17;;0.0
1013272.0;;0.038;;441000.0;138851000.0;;441000.0;;;;;750505000.0;649507000.0;;1.6;;0.0
1013462.0;441828000.0;0.0;;;;;;46866000.0;;795507000.0;942753000.0;2729904000.0;;19500000.0;2.82;;0.0
1013488.0;;0.0;53827000.0;8411000.0;;;8411000.0;;;;;681665000.0;365182000.0;;1.76;;1.0
1013606.0;154704000.0;;29581000.0;2871000.0;;;2871000.0;23720000.0;;101791000.0;;335817000.0;232510000.0;4600000.0;;;0.0
1013706.0;21509000.0;;4976000.0;;;;;;;23904000.0;83800000.0;43770000.0;15991000.0;264000.0;0.26;;0.0
1013857.0;404588000.0;0.006999999999999999;36738000.0;;;;;;;469249000.0;682695000.0;627758000.0;304899000.0;10600000.0;0.47;;0.0
1013871.0;;;;;;242000000.0;;;;;14674000000.0;32882000000.0;27117000000.0;;-19.46;;1.0
1013880.0;;;;825000.0;;;-4427000.0;4779000.0;;;;843327000.0;398379000.0;54000000.0;1.27;;0.0
1013934.0;;;44254000.0;;;;;;;;;248434000.0;105578000.0;;3.78;;0.0
1014111.0;278600000.0;;;0.0;;;;;-194000000.0;101300000.0;;168400000.0;144000000.0;7000000.0;-4.84;;0.0
1014473.0;;;106730000.0;;;;;;;;1059366000.0;2357737000.0;3428184000.0;;3.29;;0.0
1014507.0;;0.0;;4200000.0;;300000.0;;;;648200000.0;;1902300000.0;561400000.0;;3.35;;1.0
1014739.0;;;42524000.0;-50000.0;;;2000.0;0.0;-303428000.0;260915000.0;;546505000.0;564465000.0;22743000.0;;;1.0
1015155.0;;0.0;7384119.0;172766.0;;;172766.0;;;13768506.0;;44140838.0;5752061.0;672000.0;-0.47;;0.0
1015328.0;;0.009000000000000001;;;1716388000.0;;;;;;;22917166000.0;20564892000.0;;3.05;;0.0
1015739.0;;;3497000.0;;;;;;4614000.0;;;63619000.0;;400000.0;0.2;;0.0
1015780.0;;;;;12589000000.0;;;;;;1428000000.0;45427000000.0;39628000000.0;;0.92;;0.0
1016125.0;336228000.0;;72893000.0;;89974000.0;;4703000.0;891000.0;;379546000.0;618081000.0;1465569000.0;1131503000.0;;0.79;;0.0
1016169.0;46662396.0;0.0;;;;;30800.0;;;26200417.0;45658100.0;84562171.0;17519560.0;1034057.0;;;0.0
1016178.0;;0.0;;;56180000.0;;;;;;;741728000.0;687513000.0;1415000.0;-0.05;;0.0
1016281.0;28860000.0;;27114000.0;;;1295000.0;0.0;;20853000.0;77508000.0;;837353000.0;679759000.0;10400000.0;1.16;;1.0
1016708.0;1318507.0;;1037289.0;;;;;;;;;560736.0;335783.0;;;;0.0
1017110.0;900898.0;;426898.0;;;;;;;;;146115.0;6670091.0;;-0.03;;0.0
1017290.0;916221.0;;916221.0;;;;;;;;;2098086.0;12544812.0;68132.0;;;0.0
1017480.0;;;;;;;;;;332715000.0;;442372000.0;131526000.0;;2.95;;0.0
1017491.0;25267000.0;0.0;10516000.0;83000.0;;;83000.0;;-19023000.0;3917000.0;;7855000.0;17799000.0;300000.0;;;0.0
1017616.0;2556473.0;;;;;1265270.0;;;-2427245.0;129228.0;;124064.0;17701579.0;15542.0;;;1.0
1017655.0;1067216.0;0.0;;;;;;;;233416.0;272920.0;498714.0;1130867.0;9656.0;;;0.0
1017673.0;40598000.0;;7414000.0;;;;;;;;46539000.0;82448000.0;30455000.0;2216000.0;0.14;;0.0
1017793.0;;;;15000.0;282875000.0;;15000.0;;;;;2210584000.0;1954196000.0;5600000.0;0.55;;0.0
1017907.0;;;;;131582000.0;;;;;;331892000.0;402127000.0;298457000.0;1751000.0;-0.05;;0.0
1017968.0;38108000.0;0.0;;;;;;;;39590000.0;116704000.0;107424000.0;34040000.0;618000.0;-0.35;;0.0
1018003.0;2295976000.0;;;17115000.0;;;;83567000.0;;2711292000.0;;12307260000.0;8339474000.0;91006000.0;1.4;;0.0
1018164.0;;;42744000.0;;;;;;;;199610000.0;1308577000.0;1098245000.0;;0.94;;1.0
1018254.0;;;59690000.0;;;;;;340383000.0;;894638000.0;7663844000.0;3816797000.0;;1.3;;1.0
1018399.0;;;;;300358000.0;;;;;;;2285531000.0;2105204000.0;4300000.0;1.56;;0.0
1018724.0;;;1747000000.0;;;;4000000.0;78000000.0;;;;65444000000.0;;;1.28;;1.0
1018840.0;;;;;;;;;;2157543000.0;;2433039000.0;;;0.52;;0.0
1018963.0;;;;0.0;;;;;-377900000.0;;;5751700000.0;3555200000.0;;-3.53;;0.0
1018979.0;;;;1844000.0;392270000.0;;;;;;400954000.0;1502045000.0;1048064000.0;1348000.0;3.72;;0.0
1019034.0;5677055.0;0.0;;;;;;78000.0;;3981704.0;5261225.0;20416079.0;2266162.0;42996.0;;;0.0
1019272.0;;;;0.0;;;;;;22855000.0;;248536000.0;200337000.0;185000.0;0.32;;1.0
1019361.0;;;;;;;;;;196478000.0;;706491000.0;163882000.0;13133000.0;1.47;;0.0
1019650.0;;;;;171440000.0;;;;;;;961218000.0;839937000.0;;11.08;;0.0
1019671.0;95038000.0;0.0;15470000.0;;71001000.0;;193000.0;0.0;;46839000.0;;177669000.0;46651000.0;;-1.42;;0.0
1019695.0;;;9830000.0;134000.0;24789000.0;;;;;;;40004000.0;10825000.0;;;;0.0
1019737.0;;0.0;147462000.0;;;;;5302000.0;60345000.0;;919486000.0;1015896000.0;422358000.0;23612000.0;1.26;;1.0
1019787.0;;;;;;69419.0;;;;515491.0;;1428566.0;13940507.0;28579.0;;;0.0
1019849.0;;;;;;;;;329600000.0;2867500000.0;;8022700000.0;6187800000.0;78000000.0;3.63;;1.0
1020214.0;71834000.0;0.0;;;96163000.0;;;;;10759000.0;;139470000.0;44705000.0;;-0.58;;1.0
1020416.0;657814000.0;;179983000.0;;;;;;13160000.0;;;1159909000.0;678503000.0;41718000.0;0.82;;1.0
1020475.0;9442534.0;0.0;;;;;;;;;629161.0;5205315.0;6485523.0;11541.0;;;1.0
1020569.0;;;;;;68316000.0;;;;;;6350587000.0;;301219000.0;0.58;;1.0
